OrderID,CustomerName,MenuItem,Quantity,OrderDate,PricePerUnit,TotalPrice
73884,Elizabeth Miller,Pizza,2,2023-09-26 11:21:52,38.35,76.7
6799,Wendy Coleman,Chicken Wings,5,2023-05-07 11:32:51,6.84,34.2
49115,Susan Thomas,Chicken Wings,4,2023-06-28 11:13:44,28.69,114.76
54397,Donald Fuller,Garlic Bread,2,2023-05-23 03:17:57,38.47,76.94
41906,Stephanie Duncan,Soda,2,2023-01-17 23:54:29,15.82,31.64
73786,Caleb Collier,Pizza,1,2023-09-29 07:31:57,20.22,20.22
9634,Debbie Hill,Pizza,5,2023-07-05 07:10:51,35.02,175.1
54151,Miguel Parker,Coffee,4,2023-03-11 04:05:07,19.09,76.36
71331,Ashley Lutz,Soda,1,2023-02-05 16:57:46,15.68,15.68
71919,Amy Cruz,Soda,5,2023-11-05 12:38:21,30.41,152.05
6223,William Jones,Soda,2,2023-02-01 00:18:00,26.22,52.44
47672,Michael Marsh,Coffee,5,2023-10-30 14:29:15,8.43,42.15
70178,Kathryn Barnes,Spring Rolls,4,2023-05-14 01:28:12,40.56,162.24
10221,Ruth Patel,Ice Cream,4,2023-06-15 12:58:22,32.97,131.88
90459,Michele Walker,Beer,4,2023-06-05 11:14:47,29.12,116.48
27329,William Peterson,Spring Rolls,1,2023-11-25 09:58:00,25.02,25.02
10489,Jessica Meadows,Garlic Bread,3,2023-03-30 20:23:06,36.4,109.2
65392,Emily Caldwell,Soda,4,2023-08-03 19:49:43,47.61,190.44
42303,Cindy Arnold,Pizza,4,2023-07-08 08:20:05,10.94,43.76
14275,Cheryl Dixon,Garlic Bread,4,2023-11-05 23:54:20,23.84,95.36
35198,Patricia Callahan,Cheesecake,1,2023-01-07 20:15:55,37.48,37.48
79674,Brittany Weeks,Burger,5,2023-03-02 08:56:00,46.32,231.6
52093,Mr. Bruce Cortez III,Spring Rolls,5,2023-08-14 21:18:51,19.36,96.8
59860,Kaitlyn Hall,Chicken Wings,2,2023-02-18 08:05:47,41.66,83.32
54500,John Buchanan,Chocolate Cake,4,2023-01-20 07:44:05,39.62,158.48
35207,Tiffany Hess,Cheesecake,2,2023-09-02 14:12:07,30.17,60.34
7700,Eric Jackson,Wine,1,2023-11-30 12:14:03,48.64,48.64
9153,Jessica Pham,Ice Cream,3,2023-05-09 18:07:03,25.59,76.77
78839,Gregory Davis,Soda,1,2023-03-25 02:22:11,25.18,25.18
26982,Justin Williams,Spring Rolls,3,2023-03-12 12:31:46,11.02,33.06
19867,Cristian Rodriguez,Garlic Bread,2,2023-05-19 14:45:06,38.66,77.32
8743,April Tyler,Pizza,1,2023-11-25 20:05:47,19.03,19.03
72667,Christopher Allen,Garlic Bread,3,2023-02-26 02:55:39,25.17,75.51
93241,Kenneth Gentry,Chocolate Cake,5,2023-10-20 18:58:06,41.54,207.7
82026,Jennifer Noble,Chicken Wings,3,2023-07-04 16:30:44,43.23,129.69
62038,Nicholas Richardson,Soda,5,2023-04-08 19:03:14,21.59,107.95
52450,Brian Jordan,Burger,3,2023-03-29 03:48:10,20.53,61.59
64767,Natalie Mcdonald,Pizza,5,2023-11-26 03:19:40,36.9,184.5
10584,Alexander Herman,Coffee,5,2023-11-08 15:15:09,21.23,106.15
58090,Jason Hunter,Spring Rolls,1,2023-07-01 09:20:23,8.24,8.24
45871,Rebecca Buchanan,Cheesecake,1,2023-04-13 10:55:57,47.83,47.83
67579,Victoria Johnson,Burger,5,2023-07-12 01:37:18,5.69,28.45
54880,Morgan Curry,Spring Rolls,1,2023-06-03 17:24:39,29.69,29.69
32575,Sarah Young,Pizza,1,2023-09-22 00:47:50,22.94,22.94
93354,Dr. Jorge Baker,Ice Cream,4,2023-10-02 23:50:18,18.58,74.32
1027,David Mcgrath,Ice Cream,1,2023-12-17 13:18:19,47.88,47.88
21633,Kaitlyn Harvey,Spring Rolls,2,2023-11-20 03:08:13,8.17,16.34
53992,Darren Jones,Chocolate Cake,1,2023-12-13 22:44:12,38.43,38.43
54503,Raymond Floyd,Chocolate Cake,2,2023-05-20 07:59:08,25.23,50.46
25235,Joseph Santana,Wine,2,2023-01-23 19:36:08,30.79,61.58
796,Daniel Jones,Steak,2,2023-08-19 20:27:31,35.43,70.86
53328,Michael Reese,Chicken Wings,2,2023-06-16 03:19:55,30.62,61.24
74701,Pamela Richardson,Coffee,2,2023-06-19 05:20:06,14.27,28.54
11704,Billy Fields,Coffee,4,2023-09-19 22:12:17,34.46,137.84
99212,Christopher Fowler,Cheesecake,1,2023-05-07 08:50:05,25.72,25.72
72886,Pamela Smith,Chicken Wings,1,2023-09-02 16:34:32,14.04,14.04
97546,Benjamin Clark,Pizza,1,2023-12-25 07:27:24,13.2,13.2
64984,Scott Floyd,Cheesecake,4,2023-04-13 19:07:35,26.43,105.72
23491,Sonya Zimmerman,Wine,5,2023-12-15 06:01:07,36.57,182.85
78615,Beverly Floyd,Pizza,2,2023-02-26 07:52:39,5.89,11.78
94543,Kenneth Thomas,Ice Cream,1,2023-01-26 21:24:36,37.36,37.36
40359,Cheryl Cline,Cheesecake,4,2023-03-06 01:30:51,34.03,136.12
18002,Gabrielle Ward,Pasta,2,2023-10-26 14:21:16,28.16,56.32
68620,Matthew Little,Beer,2,2023-08-21 13:37:02,12.2,24.4
36221,Rachel Hood,Beer,2,2023-12-14 21:26:13,36.12,72.24
71090,Bridget Olson,Cheesecake,1,2023-04-15 11:05:15,38.36,38.36
56653,Amy Greene,Coffee,5,2023-10-29 09:01:21,40.2,201.0
97891,Mary Townsend,Burger,4,2023-02-13 10:46:38,37.21,148.84
25412,Paul Phillips,Pasta,5,2023-01-25 15:28:16,21.06,105.3
14233,Melissa Roberson,Cheesecake,4,2023-01-20 13:49:52,27.47,109.88
58729,Melissa Barker,Pizza,1,2023-04-04 14:38:25,45.91,45.91
72251,Mary Mora,Spring Rolls,1,2023-05-14 23:58:37,17.64,17.64
12928,Monica Thomas,Spring Rolls,4,2023-05-16 12:16:33,24.63,98.52
89037,Robert Webb,Cheesecake,5,2023-05-31 20:33:17,16.39,81.95
86008,Nicole Wells,Cheesecake,2,2023-01-17 15:29:02,28.3,56.6
81558,Ronald Foster,Beer,4,2023-02-21 07:52:13,16.28,65.12
75484,Michael Perez,Cheesecake,5,2023-12-19 02:49:18,7.11,35.55
87965,John Gomez,Burger,5,2023-07-26 17:28:04,42.37,211.85
68198,Deborah Chavez,Chicken Wings,1,2023-08-05 02:48:40,20.53,20.53
50375,Jennifer White,Pasta,3,2023-02-24 08:07:22,24.7,74.1
10868,Kimberly Carter,Ice Cream,4,2023-11-03 01:36:39,14.53,58.12
52276,Danielle Fisher,Ice Cream,3,2023-10-22 09:43:49,31.57,94.71
96656,Melissa Hall,Chicken Wings,4,2023-11-11 12:02:50,26.27,105.08
492,Derrick Hall,Ice Cream,4,2023-03-17 01:25:47,46.17,184.68
27266,Dawn Ballard,Soda,3,2023-09-29 11:02:07,43.54,130.62
1370,Mr. Jonathan Williams,Pasta,1,2023-04-07 17:52:49,12.39,12.39
91870,Michael Pacheco,Steak,3,2023-11-15 23:46:09,30.26,90.78
19717,Kevin Young,Cheesecake,1,2023-06-11 10:41:08,7.95,7.95
41705,Janice Beasley,Soda,4,2023-06-01 12:55:06,49.53,198.12
85931,Laurie Martin,Coffee,3,2023-11-19 03:46:54,12.94,38.82
4315,Sandra Stone,Pasta,1,2023-01-11 11:52:52,43.01,43.01
8917,Anthony Clarke,Ice Cream,1,2023-11-16 00:55:18,31.48,31.48
99041,Keith Sanchez,Coffee,4,2023-11-27 14:20:46,19.2,76.8
29982,Travis Ortega,Burger,3,2023-09-21 15:46:28,40.12,120.36
88419,Alicia Herrera,Burger,4,2023-06-10 02:54:19,14.42,57.68
87666,Amber Jacobson,Soda,4,2023-04-02 08:19:45,21.17,84.68
86373,Travis Barnes,Chocolate Cake,3,2023-06-23 02:26:53,5.45,16.35
69998,Ashley Johnson,Chicken Wings,3,2023-07-15 09:58:28,33.4,100.2
4260,Leslie Stein,Ice Cream,1,2023-11-15 23:30:45,24.96,24.96
58675,Michael Schneider,Ice Cream,4,2023-10-29 00:11:30,8.9,35.6
33318,Monica Brown,Chocolate Cake,4,2023-03-25 03:01:41,37.69,150.76
19051,Ashley Allen,Coffee,3,2023-12-06 05:02:45,17.35,52.05
73437,Michelle Rivera,Soda,2,2023-08-29 10:52:33,27.57,55.14
61461,Rachel Carr,Coffee,5,2023-08-02 10:29:02,8.13,40.65
35507,Stacey Ramos,Steak,4,2023-02-11 14:35:08,49.35,197.4
31212,David Martinez,Garlic Bread,5,2023-10-20 08:51:17,9.76,48.8
84130,Charles Williams,Cheesecake,3,2023-06-13 05:21:08,34.74,104.22
97601,William Pena,Garlic Bread,3,2023-12-02 19:14:41,19.57,58.71
5013,Kelly Jacobs,Chicken Wings,5,2023-12-25 09:39:17,37.21,186.05
95276,Ashley Robles,Spring Rolls,4,2023-02-08 21:03:27,25.06,100.24
3450,Eric Knapp,Chicken Wings,5,2023-09-13 08:02:36,30.6,153.0
206,Lori Parks,Chicken Wings,2,2023-04-14 07:17:40,21.93,43.86
10358,Ashley Novak,Chicken Wings,2,2023-02-16 23:17:54,40.1,80.2
12923,Bryan Mann,Burger,1,2023-01-13 07:05:09,40.41,40.41
71066,Kathleen Scott,Pizza,2,2023-10-25 19:51:53,5.1,10.2
94278,Julie Lopez MD,Chocolate Cake,3,2023-10-20 21:15:09,30.42,91.26
50075,Anthony Garza,Spring Rolls,4,2023-05-03 06:04:42,13.02,52.08
18455,Christopher Santana,Chicken Wings,2,2023-11-05 14:26:35,42.76,85.52
22337,Jonathan Johnson,Pasta,4,2023-09-19 20:01:12,14.25,57.0
61506,Adrian Robertson,Chicken Wings,2,2023-11-25 06:12:14,42.15,84.3
42257,Julia Dixon,Cheesecake,3,2023-09-01 13:59:18,10.49,31.47
23533,Alicia Swanson,Pizza,2,2023-04-12 14:08:19,42.33,84.66
62947,Kathryn Moore,Garlic Bread,4,2023-07-30 18:02:42,23.13,92.52
21101,Angela Frazier,Garlic Bread,2,2023-11-30 20:50:35,14.24,28.48
72876,Jessica Kent,Beer,4,2023-12-16 09:49:31,17.65,70.6
1728,Samantha Brown,Cheesecake,5,2023-02-16 16:21:48,16.08,80.4
20208,Jose Wilson,Cheesecake,5,2023-12-07 18:16:54,21.12,105.6
49960,Wendy Howard,Burger,2,2023-09-28 00:59:10,47.85,95.7
90516,Nicole Cunningham,Spring Rolls,3,2023-12-06 09:22:58,28.14,84.42
39997,Robert Bernard,Chocolate Cake,3,2023-01-04 22:17:51,25.18,75.54
6904,Amanda Taylor,Wine,4,2023-07-03 11:59:48,26.13,104.52
40991,Ryan Schmidt,Soda,5,2023-08-05 00:36:17,20.07,100.35
45355,Stephen Hall,Chicken Wings,3,2023-08-03 12:39:50,18.42,55.26
29409,Patrick Barrett,Pizza,1,2023-02-03 23:06:36,29.97,29.97
22681,Jonathan Brown,Spring Rolls,4,2023-04-21 17:33:25,19.2,76.8
10134,Christian Wilson,Cheesecake,2,2023-12-04 18:50:38,37.03,74.06
42880,Lawrence Ryan,Pasta,4,2023-03-02 17:09:47,44.57,178.28
10144,Samantha Whitaker,Pasta,3,2023-04-21 09:54:17,44.72,134.16
507,Daniel Ponce,Spring Rolls,4,2023-08-07 06:12:21,12.07,48.28
84476,Adam Wheeler,Soda,1,2023-03-17 01:04:14,19.9,19.9
23873,Jared Gonzales,Spring Rolls,3,2023-01-24 05:43:32,41.54,124.62
12021,Steven Chandler,Garlic Bread,4,2023-11-19 22:39:44,29.0,116.0
13267,Carlos Neal,Spring Rolls,5,2023-10-03 18:49:25,11.42,57.1
74797,Jessica Martinez,Ice Cream,2,2023-12-13 13:47:12,24.08,48.16
52003,Melissa Cox,Garlic Bread,1,2023-09-16 19:33:26,18.84,18.84
80751,Roger Washington,Chocolate Cake,4,2023-08-14 08:11:42,19.25,77.0
86158,Alexander Douglas,Coffee,3,2023-02-24 03:35:12,48.36,145.08
7789,Charles Hill,Cheesecake,4,2023-07-25 07:19:52,24.07,96.28
32012,Kimberly Roberts,Ice Cream,5,2023-01-05 00:36:54,13.41,67.05
14157,Christopher Wiley,Beer,1,2023-10-02 07:27:20,30.31,30.31
19916,Wendy Martinez,Beer,2,2023-06-10 12:04:03,16.97,33.94
40290,John Ryan,Chicken Wings,1,2023-01-04 08:52:26,9.65,9.65
55591,Haley Vargas,Burger,5,2023-02-10 11:07:54,34.4,172.0
64666,Travis Yates,Chocolate Cake,3,2023-01-17 19:21:50,17.74,53.22
66102,Erik Miller,Coffee,5,2023-07-30 06:10:10,30.78,153.9
58645,Sean Wolf,Chocolate Cake,2,2023-06-07 19:59:43,29.42,58.84
84267,Emma Gray,Coffee,2,2023-09-04 11:23:18,22.42,44.84
88041,Shawn Diaz,Chocolate Cake,5,2023-11-30 13:21:33,41.46,207.3
29013,Joseph Miller,Ice Cream,5,2023-07-18 10:48:13,26.81,134.05
86127,Angela Wise,Cheesecake,2,2023-01-23 20:54:49,10.61,21.22
54075,John Hicks,Cheesecake,4,2023-06-03 21:16:14,26.71,106.84
2920,Timothy Thompson,Steak,2,2023-12-02 05:30:55,35.56,71.12
17309,Timothy Rubio,Wine,1,2023-10-03 08:25:06,20.24,20.24
75074,Michael Lawson,Ice Cream,3,2023-06-19 14:03:42,44.3,132.9
26798,James Gaines,Spring Rolls,2,2023-07-20 18:28:08,25.52,51.04
20607,Valerie Adkins,Soda,4,2023-03-25 12:37:41,47.45,189.8
21843,Benjamin Mills,Chocolate Cake,5,2023-06-05 15:47:48,8.64,43.2
50151,Jessica Beard,Chicken Wings,1,2023-06-05 01:56:44,16.05,16.05
44148,Amber Daniels,Pizza,2,2023-11-18 16:33:13,25.13,50.26
27399,Benjamin Brown,Pasta,3,2023-06-21 20:34:47,21.48,64.44
43551,Isaac Watson,Beer,5,2023-02-05 07:19:47,44.24,221.2
8288,Andrew Copeland DDS,Pasta,5,2023-12-20 07:54:14,49.86,249.3
17116,Clinton Reyes,Cheesecake,2,2023-07-02 08:14:38,43.1,86.2
7044,Hannah Mcclure,Chocolate Cake,3,2023-10-13 10:20:40,46.91,140.73
60132,John Thomas,Garlic Bread,4,2023-03-03 14:15:49,16.39,65.56
76820,Jamie Briggs,Garlic Bread,3,2023-05-22 00:32:54,36.68,110.04
46099,Corey Holmes,Spring Rolls,5,2023-04-16 18:42:17,38.15,190.75
45143,Richard Koch,Garlic Bread,4,2023-08-25 08:13:52,42.59,170.36
95169,Carlos Walter,Chicken Wings,5,2023-11-19 22:29:34,32.33,161.65
35146,Scott Thompson,Wine,1,2023-11-07 21:07:16,46.58,46.58
10941,Kelly Buck,Cheesecake,5,2023-03-17 07:02:45,15.0,75.0
87742,Todd Peck,Spring Rolls,2,2023-10-03 13:53:09,41.07,82.14
16425,Jeffrey Bennett,Steak,5,2023-07-10 14:27:00,13.39,66.95
86207,Jodi Lopez,Wine,5,2023-12-22 23:24:31,43.95,219.75
79449,Steven Mendez,Pasta,3,2023-02-12 08:06:36,35.16,105.48
52519,Joshua Bradford,Beer,2,2023-09-05 17:36:20,48.79,97.58
5645,Shannon Gregory,Chocolate Cake,4,2023-09-07 14:07:52,36.52,146.08
55516,Marc Burke,Chicken Wings,4,2023-12-02 13:43:51,36.53,146.12
74259,Thomas Smith,Garlic Bread,4,2023-12-30 20:16:01,29.92,119.68
83597,Megan Salinas,Wine,5,2023-02-06 23:17:32,48.47,242.35
93560,Carlos Williamson,Soda,3,2023-09-06 11:32:29,46.79,140.37
4322,Dr. Dustin Cox,Chicken Wings,1,2023-12-21 21:31:36,12.26,12.26
70201,Jennifer Weber,Spring Rolls,5,2023-03-10 19:26:38,39.03,195.15
50414,Julie Chambers,Garlic Bread,4,2023-08-31 19:05:19,5.39,21.56
22418,Steven Banks,Chocolate Cake,3,2023-09-18 20:18:17,49.42,148.26
11633,Brenda Martin,Burger,5,2023-12-15 01:40:11,45.42,227.1
68413,Kimberly Waller,Wine,2,2023-12-24 10:36:01,32.34,64.68
39754,Dr. Ronnie Gonzalez,Wine,4,2023-02-14 17:12:45,36.15,144.6
11920,Allison Walker,Wine,1,2023-12-01 15:34:46,14.01,14.01
6023,Sarah Reed,Cheesecake,4,2023-11-20 17:57:15,29.77,119.08
50442,Kyle Cross,Chicken Wings,3,2023-08-13 17:42:20,32.23,96.69
95532,Jeffrey Williams PhD,Garlic Bread,2,2023-01-08 22:57:52,14.27,28.54
94998,Christine Ponce,Cheesecake,2,2023-07-25 16:10:21,23.07,46.14
37090,Mr. Patrick Ingram,Cheesecake,2,2023-04-02 20:58:14,19.63,39.26
17182,Nathan Camacho,Coffee,4,2023-07-04 01:26:55,8.3,33.2
66063,Jason Gilbert,Spring Rolls,4,2023-01-29 09:12:01,42.22,168.88
95198,Brianna Horn,Pasta,1,2023-09-30 18:57:44,24.45,24.45
65482,Matthew Barrett DDS,Spring Rolls,5,2023-01-22 09:17:04,21.25,106.25
17040,Kristin Elliott,Chicken Wings,4,2023-03-20 16:58:22,23.09,92.36
41839,Hannah Sanchez,Soda,4,2023-02-09 18:48:07,33.15,132.6
88402,Kristina Moore,Chicken Wings,3,2023-02-10 18:28:08,48.01,144.03
85142,Christopher Gardner,Chicken Wings,1,2023-12-29 13:06:42,25.56,25.56
34633,George Kelly,Chocolate Cake,2,2023-02-26 07:16:23,34.35,68.7
19298,Ronald Robinson,Cheesecake,1,2023-03-01 17:37:31,42.1,42.1
71354,Paul Thomas,Chocolate Cake,4,2023-05-02 21:00:46,14.03,56.12
20262,Bethany Rodgers,Ice Cream,3,2023-04-22 12:34:02,29.84,89.52
13162,Steven Blackwell,Chicken Wings,1,2023-11-05 14:41:22,42.94,42.94
96779,Tammy Mckinney,Soda,2,2023-09-29 08:06:02,43.02,86.04
6002,Carol Castro,Ice Cream,3,2023-06-21 17:57:06,47.79,143.37
57220,Anthony Brooks,Ice Cream,1,2023-05-24 21:40:49,37.57,37.57
60282,Mark Bradley III,Beer,5,2023-08-18 19:20:02,11.71,58.55
18515,Angel Page,Pasta,5,2023-01-28 22:34:28,7.61,38.05
87849,Steven Lester,Wine,3,2023-02-26 15:22:01,19.43,58.29
11225,Steven Wood,Garlic Bread,3,2023-06-29 04:09:59,6.95,20.85
39395,Noah Schroeder,Pizza,4,2023-03-23 08:40:36,35.1,140.4
85158,Rebecca Kelly,Pizza,4,2023-10-18 08:48:18,41.32,165.28
69926,Christina Henson,Coffee,4,2023-07-14 22:08:50,11.64,46.56
66830,Mark Dunn,Soda,4,2023-07-20 15:31:05,24.33,97.32
73213,Keith Smith,Soda,4,2023-07-17 13:32:49,44.62,178.48
44263,Michael Mcconnell,Chocolate Cake,4,2023-07-24 06:34:53,28.83,115.32
83827,Kimberly Hudson,Burger,4,2023-09-10 04:41:56,10.25,41.0
80750,Jenna Levy,Ice Cream,1,2023-01-08 00:19:12,22.2,22.2
29687,Emily Fry,Garlic Bread,3,2023-01-19 18:59:57,47.67,143.01
48985,Ricky Foster,Steak,2,2023-02-23 18:07:14,34.66,69.32
51745,Jason Gonzalez,Beer,3,2023-06-02 04:44:04,22.7,68.1
69819,Mary Robinson,Spring Rolls,5,2023-06-25 03:34:11,19.52,97.6
45719,Kaitlyn Long,Garlic Bread,1,2023-03-04 16:41:37,7.63,7.63
78872,Rebecca Gaines,Coffee,3,2023-10-13 19:27:21,46.17,138.51
12510,Anthony Jones,Wine,1,2023-11-03 22:09:39,26.61,26.61
98316,Kathryn Wells,Pasta,4,2023-07-12 08:18:42,43.93,175.72
63969,Steven Serrano,Burger,2,2023-12-11 17:01:01,20.24,40.48
2238,Brooke Patterson,Wine,5,2023-06-25 04:09:01,17.77,88.85
60852,Chelsea Obrien,Coffee,3,2023-02-27 07:35:09,6.71,20.13
92491,Brandon Le,Pizza,1,2023-01-16 18:01:22,26.98,26.98
22669,Michael Bradley,Wine,1,2023-07-30 02:03:35,8.65,8.65
20650,Dana Benton,Soda,4,2023-10-16 06:26:45,7.34,29.36
34883,Lori Miller,Steak,3,2023-02-14 11:06:28,35.49,106.47
48180,Brenda Rodgers,Steak,1,2023-11-12 17:15:11,8.11,8.11
1872,Jared Baker,Pizza,3,2023-05-12 15:02:46,10.68,32.04
10254,John Gutierrez,Beer,2,2023-04-20 23:53:29,11.76,23.52
73345,Erik Delgado,Ice Cream,5,2023-11-06 13:56:09,36.68,183.4
38016,Jeffrey Green,Ice Cream,5,2023-10-07 20:07:38,11.88,59.4
95232,Adriana Payne,Steak,1,2023-06-23 11:55:09,10.31,10.31
7279,David Harper,Pasta,5,2023-10-06 01:48:57,18.89,94.45
20839,Kyle Dunn,Soda,4,2023-06-21 05:13:14,14.27,57.08
84099,Dawn Marsh,Chicken Wings,4,2023-06-08 21:32:56,47.6,190.4
45656,Tracy Nguyen,Burger,4,2023-09-14 07:14:13,18.43,73.72
12407,Nicole Galvan,Coffee,3,2023-08-20 10:18:10,40.42,121.26
10862,Amanda Williams,Pasta,5,2023-08-18 22:23:26,10.82,54.1
39285,Laura Lynn,Pizza,2,2023-10-02 15:25:50,36.21,72.42
26672,Nicole Ward,Chocolate Cake,2,2023-11-18 01:54:59,26.53,53.06
20003,Jamie Gutierrez,Coffee,2,2023-01-31 02:20:19,31.44,62.88
65373,Leslie Ward,Steak,1,2023-12-15 00:10:35,28.6,28.6
13168,Eric Sherman,Chocolate Cake,5,2023-07-07 04:13:00,23.47,117.35
86976,Lacey Lawson,Burger,5,2023-06-06 22:05:23,24.94,124.7
72827,Amanda Wolfe,Pasta,4,2023-07-02 01:26:57,24.53,98.12
90959,Michael Stephens,Pizza,1,2023-03-28 10:31:20,31.17,31.17
84741,Jeffrey Wagner,Steak,3,2023-09-08 18:26:19,13.84,41.52
52716,Isaac Mann,Wine,4,2023-07-30 21:51:45,45.73,182.92
55206,Misty Li,Beer,3,2023-04-30 06:11:50,33.39,100.17
63421,Suzanne Hill,Burger,5,2023-03-20 09:44:03,17.75,88.75
81551,Jennifer Scott,Pizza,2,2023-10-18 17:54:01,15.44,30.88
29681,Pamela Hall,Cheesecake,1,2023-05-08 16:56:45,24.26,24.26
49726,Lucas Clark,Ice Cream,2,2023-08-21 08:18:09,24.5,49.0
71282,Cindy Johnson,Spring Rolls,4,2023-02-14 22:25:10,11.79,47.16
56935,Travis Hines,Wine,3,2023-05-27 22:52:46,42.16,126.48
45778,Adam Davis,Soda,5,2023-09-05 01:34:25,16.38,81.9
20942,Patricia Baker,Beer,2,2023-07-01 19:32:07,10.72,21.44
39233,Zachary Kelly,Steak,5,2023-12-08 12:19:03,20.96,104.8
97462,Christopher Strickland,Wine,2,2023-08-02 07:30:46,8.31,16.62
28881,Ryan Farley,Ice Cream,3,2023-07-09 12:34:49,33.72,101.16
79522,Cody Carroll,Cheesecake,2,2023-09-12 02:38:58,34.62,69.24
81858,Kathryn Duncan,Ice Cream,1,2023-11-24 13:11:40,36.65,36.65
70498,Albert Hutchinson,Chicken Wings,4,2023-05-31 09:11:38,47.58,190.32
84516,Anthony Morgan,Spring Rolls,3,2023-11-23 18:56:07,27.2,81.6
60066,Laura Johnson,Pizza,1,2023-02-10 19:23:04,15.13,15.13
12710,David Phillips,Garlic Bread,4,2023-01-29 00:17:17,34.93,139.72
60342,Nancy Mosley,Chicken Wings,5,2023-05-27 04:31:30,35.5,177.5
21696,Jennifer White,Wine,4,2023-04-19 01:15:06,20.25,81.0
16192,Dr. Holly Holland,Chicken Wings,3,2023-07-02 11:33:47,5.8,17.4
36598,Felicia Jimenez,Pasta,4,2023-03-31 10:39:36,38.29,153.16
31609,Travis Harvey,Chocolate Cake,4,2023-01-21 14:50:29,35.03,140.12
88233,Kathryn Clements,Pizza,1,2023-11-04 21:11:22,21.24,21.24
29216,Stephen Cook,Pizza,1,2023-06-04 03:48:55,22.85,22.85
70049,Amy Booth,Pizza,2,2023-04-20 17:12:56,19.55,39.1
33099,Amber Yates,Pasta,1,2023-02-16 21:57:54,48.98,48.98
11092,Laura Young,Coffee,4,2023-09-15 12:14:23,24.49,97.96
38190,Danielle Campbell,Ice Cream,1,2023-10-10 13:06:31,23.64,23.64
47868,Caitlin Brown DVM,Burger,4,2023-07-18 00:17:52,21.13,84.52
54143,Jennifer Moran,Ice Cream,5,2023-04-17 20:51:02,18.28,91.4
70086,Wendy Thompson,Chocolate Cake,5,2023-03-07 08:25:54,12.38,61.9
4724,Alexandria Scott,Steak,2,2023-03-21 16:37:45,32.61,65.22
6544,Levi Williams,Chicken Wings,5,2023-09-03 07:50:01,48.43,242.15
98845,Andrew Soto,Chicken Wings,5,2023-11-25 08:37:50,19.59,97.95
37960,Brandon Wright,Beer,3,2023-05-21 13:27:39,16.09,48.27
37810,Chad Ferguson,Steak,2,2023-03-21 22:51:00,30.02,60.04
76392,Jimmy Clark,Ice Cream,2,2023-01-24 02:54:10,24.97,49.94
72992,Dr. Pamela Mcknight,Steak,5,2023-05-29 21:48:20,24.76,123.8
22716,Theresa Howell,Beer,4,2023-02-10 20:03:20,46.18,184.72
27303,Ashley Franco,Spring Rolls,5,2023-01-01 03:30:27,42.72,213.6
24143,Travis Jackson,Pizza,4,2023-05-10 20:03:56,14.88,59.52
30678,Alicia Monroe,Pizza,3,2023-05-26 18:57:53,20.96,62.88
32755,Marc Morris,Cheesecake,1,2023-03-06 03:07:43,29.04,29.04
74941,Margaret Lester,Cheesecake,2,2023-04-10 20:06:33,24.55,49.1
24562,Tiffany Scott,Beer,2,2023-12-15 14:23:13,9.83,19.66
80974,Beth Cooper,Spring Rolls,5,2023-06-11 05:49:24,40.6,203.0
26814,Michael Cooper,Steak,1,2023-10-19 20:06:34,38.55,38.55
1737,Megan Berger,Coffee,2,2023-08-12 07:34:16,42.17,84.34
6811,Beth Henderson,Burger,1,2023-09-27 05:08:24,27.98,27.98
22893,Alyssa Lang,Burger,3,2023-05-08 07:32:03,33.03,99.09
39282,Alexander Estrada,Chicken Wings,4,2023-08-16 05:31:22,9.46,37.84
73092,Thomas Dickson,Chicken Wings,5,2023-11-09 14:23:59,25.53,127.65
92431,Brenda Stephenson,Ice Cream,3,2023-08-13 21:37:01,34.69,104.07
58506,Misty Gibson,Ice Cream,2,2023-08-03 05:48:46,15.49,30.98
83548,Jared Palmer,Wine,3,2023-03-24 15:17:24,14.08,42.24
49011,Tony Cline,Cheesecake,2,2023-10-04 00:08:10,18.86,37.72
69707,Samantha Carter,Ice Cream,3,2023-10-29 22:30:50,22.88,68.64
67795,Aaron Smith,Garlic Bread,5,2023-10-24 02:23:52,5.83,29.15
82088,Paul Rich,Spring Rolls,5,2023-03-18 01:24:21,11.02,55.1
58421,Rachel Solomon,Spring Rolls,4,2023-03-08 17:27:34,29.57,118.28
64565,Brian Miller,Wine,5,2023-07-21 09:00:06,26.08,130.4
13543,Kerry Wilson,Chocolate Cake,5,2023-07-21 04:18:03,35.98,179.9
32262,Sophia Riley,Wine,4,2023-05-27 01:11:30,10.12,40.48
84423,Cesar Foley,Ice Cream,3,2023-10-07 05:20:23,33.64,100.92
32655,Raymond Kim,Coffee,2,2023-09-06 06:57:02,14.68,29.36
40371,Elizabeth Medina,Pizza,4,2023-08-14 22:39:54,43.35,173.4
1753,Kimberly Brown,Garlic Bread,2,2023-10-27 03:03:52,10.92,21.84
60070,Meredith Bolton,Pizza,3,2023-04-11 13:56:35,46.01,138.03
99160,Joseph George,Wine,2,2023-12-18 00:37:20,32.17,64.34
34076,Angela Mendoza,Coffee,3,2023-05-14 05:43:39,32.57,97.71
16436,Mr. Austin Rodgers,Pasta,3,2023-10-25 10:13:24,27.21,81.63
70362,Melissa Lawrence,Pasta,1,2023-10-02 07:01:07,35.42,35.42
14716,Thomas Carroll,Chocolate Cake,2,2023-07-26 00:08:02,5.59,11.18
